"id","dam","sire"
"A59213-cWyb","A58838-pBWny",NA
"A59260-cByby","A58226-MNbw","A30134-waBO"
"A59259-cNYrg","A58226-MNbw","A30134-waBO"
"A59291-cNrb","A59031-zBny","A58374-ARgn"
"A59290-cWwg","A59031-zBny","A58374-ARgn"
"A59293-cByn","A58924-fGyr","A58886-pMrbr"
"A59294-cWyby","A58924-fGyr","A58886-pMrbr"
"A59292-cYar","A58924-fGyr","A58886-pMrbr"
"A59306-sYrw","A59363-sGo","A58656-jNgn"
"A59322-sMyr","A59016-zYwo","A30134-waBO"
"A59324-sNrn","A59016-zYwo","A30134-waBO"
"A59331-sYyr","A58406-WMN","A30471-OTR"
"A59478-iGow","A59008-zOwn","A58655-jOrb"
"A59480-iWba","A59008-zOwn","A58655-jOrb"
"A59636-hBwn","A58924-fGyr","A58655-jOrb"
"A59635-hNna","A58924-fGyr","A58656-jNgn"
"A59637-hYrn","A58924-fGyr","A58656-jNgn"
"832829-goYR","804218-NGO","832152-OrwB"
"833219-RbwG","832560-NAW","832152-OrwB"
"833282-BnoW","832789-mnRG","832152-OrwB"
"833280-RnoR2","832789-mnRG","832152-OrwB"
"833281-WnoY2","832789-mnRG","832152-OrwB"
"833587-BnyW","832570-WYO","832097-OrwN"
"833588-OnyO","832570-WYO","832097-OrwN"
"898027-ngAW","833676-MnyM","833585-YgbO"
"898026-ngNG","833676-MnyM","833045-NbwB"
"898025-ngRO","833676-MnyM","833045-NbwB"
"898047-noAW","833084-RbgB","832647-wmWM"
"898048-noGB","833084-RbgB","833228-GgnB"
"898049-noMO","833084-RbgB","832647-wmWM"
"898050-noNR","833084-RbgB","833228-GgnB"
"898087-ngOR","832555-YAA","832930-gnAO"
"898086-ngWY","832555-YAA","832097-OrwN"
"898091-noBA","833109-BgnB","832097-OrwN"
"898092-noMR","833109-BgnB","832097-OrwN"
"898093-noRG","833109-BgnB","832097-OrwN"
"898090-noYN","833109-BgnB","832097-OrwN"
"898228-noMA","833169-BbgY","832097-OrwN"
"898227-noYB","833169-BbgY","832097-OrwN"
"898281-noNM","832555-YAA","832930-gnAO"
"898280-noOB","832555-YAA","832097-OrwN"
"898279-noWM","832555-YAA","832097-OrwN"
"898319-rbBY","833084-RbgB","832647-wmWM"
"898320-rbMR","833084-RbgB","833228-GgnB"
"898321-rbNG","833084-RbgB","833228-GgnB"
"898391-weGG","832860-mnMO","832930-gnAO"
"898512-weAB","833539-AWR","832930-gnAO"
"898523-rwAN","833676-MnyM","833626-BonR"
"898524-rwBG","833676-MnyM","832877-mnWM"
"898525-rwOO","833676-MnyM","832877-mnWM"
"898526-rwYW","833676-MnyM","832877-mnWM"
"898555-bgGB","898289-noAO","833152-WgnY"
"898556-bgRM","898289-noAO","804295-MwnR"
"898561-bgBB","898332-ABR","832930-gnAO"
"898560-bgNM","898332-ABR","832930-gnAO"
"898596-rwAY","832860-mnMO","832930-gnAO"
"898594-rwMR","832860-mnMO","832930-gnAO"
"898595-rwNO","832860-mnMO","832930-gnAO"
"898602-rwAB","832555-YAA","832930-gnAO"
"898601-rwGG","832555-YAA","832930-gnAO"
"898606-onAG","833676-MnyM","832702-wmYA"
"898607-onNY","833676-MnyM","832702-wmYA"
"898608-onOW","833676-MnyM","832877-mnWM"
"898609-onRO","833676-MnyM","832702-wmYA"
"898633-brNN","898289-noAO","833152-WgnY"
"898634-brOW","898289-noAO","833152-WgnY"
"898635-brYG","898289-noAO","833152-WgnY"
"898709-onAN","833676-MnyM","832702-wmYA"
"898710-onBR","833676-MnyM","833626-BonR"
"899573-naAA","899473-GybN",NA
"899590-ogGM","898685-brBA","899415-NnaW"
"899680-naAB","899453-MybA","898667-weRN"
"899681-naNN3","899453-MybA","898667-weRN"
"899679-naOG","899453-MybA","898667-weRN"
"899704-raNG","899472-AybO","898559-weWY"
"899706-raOM","899472-AybO","898559-weWY"
"899705-raYB2","899472-AybO","898559-weWY"
"899730-nrRO","899473-GybN","899040-NbyR"
"899841-wgMW","899473-GybN","899040-NbyR"
"899842-wgOO","899473-GybN","898083-wrAR"
"899860-rnGB","899472-AybO","898673-weBN"
"899859-rnMO","899472-AybO","898673-weBN"
"899873-bwGG","899453-MybA","898278-noYY"
"899872-bwRN","899453-MybA","898278-noYY"
"899924-bwAA","899720-raOB","833699-RgbM"
"899925-bwMM","899720-raOB","898083-wrAR"
"899926-bwNR","899720-raOB","833699-RgbM"
"899947-rnAW","899472-AybO","833168-YbgN"
"899946-rnBR","899472-AybO","898673-weBN"
"899948-rnYY","899472-AybO","833168-YbgN"
"899965-arNO","899435-MAY","898683-bgRR"
"899984-bwBG","899187-AgoY","898683-bgRR"
"899983-bwMB","899187-AgoY","898683-bgRR"
"899988-rnOO","899453-MybA",NA
"899986-rnRM","899453-MybA","899131-GwrG"
"981926-YonW","899187-AgoY","898683-bgRR"
"981933-BwbN","899828-YMA","899918-rnMM"
"981934-OwbR2","899828-YMA","899918-rnMM"
"981935-BonA2","899909-GNN","899589-raBY"
"981936-WonM","899909-GNN","899589-raBY"
"981965-AnwY","899720-raOB","898617-rwAR"
"981966-NnwG2","899720-raOB","898769-YwrO"
"981978-BonB","899887-bwAO","899871-arMM"
"981979-MonY","899887-bwAO","899871-arMM"
"981977-OonO","899887-bwAO","899960-anOB"
"982019-BwgM","899453-MybA","899131-GwrG"
"982030-BwbG","899909-GNN","899589-raBY"
"982025-MnwB","982024-NMY","899529-naGM"
"982031-OwbW","899909-GNN","899589-raBY"
"982032-RwbO2","899909-GNN","899589-raBY"
"982026-WnwY2","982024-NMY","899529-naGM"
"654319-gMayA","899909-GNN","899589-raBY"
"982038-BwgA","981827-arAR","899531-naYB"
"982037-OwgN","981827-arAR","899531-naYB"
"982052-AwbR","899720-raOB","833699-RgbM"
"982053-GwbY","899720-raOB","833699-RgbM"
"982054-NwbG","899720-raOB","833699-RgbM"
"982055-OwbA","899720-raOB","833699-RgbM"
"982070-AnwR","899472-AybO","899225-MbyG"
"982072-GnwG","899472-AybO","898673-weBN"
"982080-MraR2","899187-AgoY","898683-bgRR"
"982071-NnwM","899472-AybO","899225-MbyG"
"982081-NraG2","899187-AgoY","899692-wbBM"
"982083-WraO","899187-AgoY","898683-bgRR"
"982082-YraN","899187-AgoY","898683-bgRR"
"982142-OraO2","899909-GNN","899589-raBY"
"982144-RraY2","899909-GNN","899589-raBY"
"982143-YraG","899909-GNN","899589-raBY"
"982148-OwgW","899720-raOB","898617-rwAR"
"982150-WwgA","899720-raOB","898617-rwAR"
"982149-YwgY","899720-raOB","898769-YwrO"
"982202-GngN","981870-RAW","982048-RwgO"
"982216-NawG","982024-NMY","899529-naGM"
"982235-AwnO2","899720-raOB","898617-rwAR"
"982240-GryA","981827-arAR","899531-naYB"
"982236-MwnW","899720-raOB","898617-rwAR"
"982254-BryA","899887-bwAO","899914-rnYG"
"982255-RryG","899887-bwAO","899914-rnYG"
"982355-GarM","899472-AybO","899928-wgMO"
"982354-RarA","899472-AybO","899928-wgMO"
"982356-YarW","899472-AybO","899895-anOO"
"982387-AwnY","982480-MAN","899918-rnMM"
"982385-GwnR","982480-MAN","899918-rnMM"
"982382-NawY","899909-GNN","899589-raBY"
"982386-NnwO","982480-MAN","899918-rnMM"
"982383-OawG","899909-GNN","899589-raBY"
"982392-WryA","982024-NMY","899529-naGM"
"982399-AngR","833590-OnyA","982134-MwgA"
"982441-YawR","982094-RonY","899918-rnMM"
"982479-MawA","982094-RonY","899918-rnMM"
"982478-WawY","982094-RonY","899918-rnMM"
"982484-BryG","899472-AybO","899830-MAG"
"982485-NryM","899472-AybO","899830-MAG"
"982486-RryB","899472-AybO","899830-MAG"
"982604-GwnY","982024-NMY","899529-naGM"
"982605-OwnG","982024-NMY","899529-naGM"
"982606-YwnR","982024-NMY","899529-naGM"
"982685-nyOG","982191-RRN","982045-BwgW"
"982693-awAM","982661-RYG","981927-GonO"
"982694-awOR","982661-RYG","981927-GonO"
"982689-rgGN","899809-GYG","899918-rnMM"
"982730-rgMR","899472-AybO","899928-wgMO"
"982732-rgOA","899472-AybO","982617-YBW"
"982731-rgYY","899472-AybO","899181-BgoY"
"982747-boRW","982532-ANG","981927-GonO"
"982761-gnYW2","982012-OonM","982452-MryO"
"982756-rgNM","981875-AGO","982134-MwgA"
"982754-rgWA","981875-AGO","982134-MwgA"
"982753-rgYO","981875-AGO","982134-MwgA"
"982780-boMR","982609-RGY","899972-rnWR"
"982782-boWW","982609-RGY","899972-rnWR"
"982791-rgAA","982353-BnoW","898617-rwAR"
"982792-rgMN","982353-BnoW","898249-noAN"
"982793-rgOG","982353-BnoW","899041-NwrA"
"982798-boOM","982661-RYG","981927-GonO"
"982804-awRM","833590-OnyA","982440-BawG"
"982847-TAB","982635-YRG","899918-rnMM"
"982861-awYA","981848-WGB","982286-WryN"
"982878-nyBY","899809-GYG","899918-rnMM"
"982886-awBA","899472-AybO","899181-BgoY"
"982885-awOG","899472-AybO","899181-BgoY"
"A30001-gnAG2","982191-RRN","899972-rnWR"
"A30002-gnBB","982191-RRN","899972-rnWR"
"A30017-awNY","899722-YNN","899918-rnMM"
"A30018-awOB","899722-YNN","899918-rnMM"
"A30102-ngAO","982609-RGY","982045-BwgW"
"A30103-ngRB","982609-RGY","982045-BwgW"
"A30120-grMN","A30013-WBB","899972-rnWR"
"A30160-waGR","A30064-ONB","899972-rnWR"
"A30161-waNY","A30064-ONB","899972-rnWR"
"A30159-waOB","A30064-ONB","899972-rnWR"
"A30169-ngGG","981882-OOM","982887-awNW"
"A30170-ynMB","982487-GryW","899724-nrBA"
"A30171-ynWA","982487-GryW","899724-nrBA"
"A30177-grAW","A30037-T__","982440-BawG"
"A30195-ngRW","982635-YRG","982407-MarN"
"A30201-waBM","A30003-nyGO","M00093-du093"
"A30202-waGG","A30003-nyGO","M00093-du093"
"A30203-waYN","A30003-nyGO","M00093-du093"
"A30255-ngBW","982825-TYM","898795-RweY"
"A30252-ngGB","899809-GYG","982884-awWR"
"A30256-ngRA2","982825-TYM","982467-GarN"
"A30282-waGW","982609-RGY","982045-BwgW"
"A30283-waON","982609-RGY","899972-rnWR"
"A30284-waYM","982609-RGY","899972-rnWR"
"A30369-NgbG","A30215-Maw","982286-WryN"
"A30368-OgbY","A30215-Maw","982286-WryN"
"A30398-BrbR","982681-nyNA","982875-awYO"
"A30391-NgbO","A30014-YNA","A30104-ngWW"
"A30399-WrbG","982681-nyNA","982875-awYO"
"A30400-YrbY","982681-nyNA","982875-awYO"
"A30408-RTY","982487-GryW","899724-nrBA"
"A30407-RrwG","A30041-WNB","982440-BawG"
"A30416-ArbN","982583-GryM","982835-TNG"
"A30412-NynB","A30304-MGM","982884-awWR"
"A30411-OynO","A30304-MGM","982884-awWR"
"A30410-WynA","A30304-MGM","982884-awWR"
"A30424-ATN","A30359-ONY","899972-rnWR"
"A30422-MTB","A30359-ONY","982045-BwgW"
"A30423-YTY2","A30359-ONY","899972-rnWR"
"A30430-BgbY","A30307-NNO","982068-NwgR"
"A30456-MrwB","982526-WAA","A30104-ngWW"
"A30484-BgrM","A30215-Maw","982286-WryN"
"A30483-GgrG","A30215-Maw","982286-WryN"
"A30486-YgrA","A30215-Maw","982286-WryN"
"A58007-BTM","A30041-WNB","982440-BawG"
"A58008-NTW","A30041-WNB","982440-BawG"
"A58016-BTO","982681-nyNA","982835-TNG"
"A58017-RTW","982681-nyNA","982835-TNG"
"A58018-YTY","982681-nyNA","982835-TNG"
"A58037-MrwA","A30338-YOM","A30248-grWM"
"A58038-RrwB","A30338-YOM","A30248-grWM"
"A58039-WrwN","A30338-YOM","A30248-grWM"
"A58050-OTG","A30033-WOA","982884-awWR"
"A58073-MrbO","A30359-ONY","899972-rnWR"
"A58071-RrbN2","A30359-ONY","899972-rnWR"
"A58072-YrbG","A30359-ONY","899972-rnWR"
"A58082-ATR","A30014-YNA","A30104-ngWW"
"A58081-GTO","A30014-YNA","A30104-ngWW"
"A58083-MTM","A30014-YNA","A30104-ngWW"
"A58141-GRgn","A30215-Maw","982286-WryN"
"A58139-NYgn","A30215-Maw","982286-WryN"
"A58140-OWgn","A30215-Maw","982286-WryN"
"A58162-GWrb","A30041-WNB","982440-BawG"
"A58161-NOrb","A30041-WNB","982440-BawG"
"A58156-RMgn","A30127-ngOW","898797-YweY"
"A58163-YYrb","A30041-WNB","982440-BawG"
"A58176-ANgn","A30358-RYY","A30104-ngWW"
"A58177-BWgn","A30358-RYY","A30104-ngWW"
"A58187-MYrb","982526-WAA","899972-rnWR"
"A58206-NWbw","A30316-ORO","982286-WryN"
"A58207-RGbw","A30316-ORO","982286-WryN"
"A58221-MGwr","A30014-YNA","899972-rnWR"
"A58236-ARwr","A58231-MRR","982045-BwgW"
"A58233-GBwr","A58231-MRR","982045-BwgW"
"A58234-MYwr","A58231-MRR","982045-BwgW"
"A58235-NOwr","A58231-MRR","982045-BwgW"
"A58268-BMrb","A58346-YNM","982286-WryN"
"A58266-YNrb","A58346-YNM","982286-WryN"
"A58287-GYno","982595-OWR","899972-rnWR"
"A58294-WWrb","A30215-Maw","982286-WryN"
"A58299-MRbw","982185-YOY","982884-awWR"
"A58326-NOno","982526-WAA","982045-BwgW"
"A58327-OWno","982526-WAA","982045-BwgW"
"A58328-RYno","982526-WAA","982045-BwgW"
"A58331-GNgn","A58109-ABB","982068-NwgR"
"A58333-MMgn","A58109-ABB","982068-NwgR"
"A58332-OBgn","A58109-ABB","982068-NwgR"
"A58387-OOno","A30215-Maw","982286-WryN"
"A58420-OGO","A30141-grMA","A58033-YynR"
"A58440-sGna","A58110-BBW","982068-NwgR"
"A58441-sOow2","A58110-BBW","982068-NwgR"
"A58454-sGrg","A58421-YRN","A58033-YynR"
"A58456-sMby","A58421-YRN","A58033-YynR"
"A58455-sRNow2","A58421-YRN","A58033-YynR"
"A58628-jBan2","A58415-YOG","982068-NwgR"
"A58644-jByn","A58428-RAY","899972-rnWR"
"A58643-jOgb","A58428-RAY","899972-rnWR"
"A58652-jGan2","A30316-ORO","A58045-WgbA"
"A58669-jWrg2","A58671-jMgn","982068-NwgR"
"A58691-jMow","982526-WAA","A30104-ngWW"
"A58503-hNbo","982595-OWR","899972-rnWR"
"A58505-hWrb","982595-OWR","899972-rnWR"
"A58778-uBWyb","A58443-sBry","A58544-hYar"
"A58777-uNwvw","A58443-sBry","A58544-hYar"
"A58787-uGab","982526-WAA","899972-rnWR"
"A58788-uMny","982526-WAA","899972-rnWR"
"A58796-uNRwo","A58110-BBW","982068-NwgR"
"A58789-uOng","982526-WAA","899972-rnWR"
"A58825-pBWna","A58415-YOG","982068-NwgR"
"A58827-pNbg","A58415-YOG","982068-NwgR"
"A58826-pYny","A58415-YOG","982068-NwgR"
"A58875-pWbr","982094-RonY","A30248-grWM"
"A58915-fGrn","A58415-YOG","982068-NwgR"
"A58918-fOogo","A58415-YOG","982068-NwgR"
"A58906-fYng","A58428-RAY","899972-rnWR"
"A58991-fBgw","A58443-sBry","A58544-hYar"
"A58994-fYyb","A58258-RNgn","A58004-ArwA"
"A59112-lBan","A58411-WBW","982068-NwgR"
"A59119-lGrg","A58671-jMgn","982068-NwgR"
"A59120-lRAry","A58671-jMgn","982068-NwgR"
"A59132-lGry","A59051-zBgw","982068-NwgR"
"A59131-lNYaba","A59051-zBgw","982068-NwgR"
"A59130-lRAyb","A59051-zBgw","982068-NwgR"
"A59143-lNaba","A59052-zWny","A58541-hMgb"
"A59145-lYyb","A59052-zWny","A58541-hMgb"
"A59273-cRArb","982502-BnoR","A58541-hMgb"
"A59275-cNnr","982094-RonY","A58872-pYra"
"A59301-sNob","A59046-zGng","A58541-hMgb"
"A59303-sWgw","A59046-zGng","A58541-hMgb"
"898011-ngBA","833588-OnyO","833606-GmwG"
"898009-ngRR2","833588-OnyO","833606-GmwG"
"898010-ngWN2","833588-OnyO","833606-GmwG"
"898239-noAB","833588-OnyO","M00001-du001"
"898240-noRM","833588-OnyO","M00001-du001"
"898241-noWN","833588-OnyO","M00001-du001"
"898383-rwBM","833588-OnyO","833606-GmwG"
"898382-rwRN","833588-OnyO",NA
"898550-rwGB","833588-OnyO",NA
"898551-rwMN","833588-OnyO","833606-GmwG"
"898552-rwOW","833588-OnyO",NA
"898553-rwYY","833588-OnyO",NA
"898620-rwMG","898331-OMA","898048-noGB"
"898664-rwRY","898738-AGY","898049-noMO"
"898675-bgAM","898319-rbBY","832156-OrbA"
"898676-bgBO","898319-rbBY","833598-MnyR"
"898677-bgGW","898319-rbBY","832156-OrbA"
"898678-bgWY","898319-rbBY","833598-MnyR"
"898689-weBG","832970-ARM","898093-noRG"
"898691-weYY","832970-ARM","898093-noRG"
"898703-weGM","833588-OnyO",NA
"898704-weMB","833588-OnyO",NA
"898705-weNR","833588-OnyO","833606-GmwG"
"898708-onRN","776764-ORM","898048-noGB"
"898757-MbyA","898100-OBN","898093-noRG"
"898758-RbyW","898100-OBN","898093-noRG"
"898768-NwrM","832965-NBN","898048-noGB"
"898767-RwrA","832965-NBN","898048-noGB"
"898779-ManM","898332-ABR","898093-noRG"
"898780-NanY","898332-ABR","898093-noRG"
"898781-OanO","898332-ABR","898093-noRG"
"898787-AwrO","898330-NNN","898048-noGB"
"898788-BwrW","898330-NNN","898227-noYB"
"898789-YwrG","898330-NNN","898227-noYB"
"899029-GanA","898317-GRM","898093-noRG"
"899034-NnrY","898733-OOA","898561-bgBB"
"899031-RanO","898317-GRM","898093-noRG"
"899052-BweA","832970-ARM","898093-noRG"
"899055-WweM","832970-ARM","898093-noRG"
"899060-GanO","898332-ABR","898093-noRG"
"899061-NanA","898332-ABR","898093-noRG"
"899062-RanW","898332-ABR","898093-noRG"
"899063-YanM","898332-ABR","898093-noRG"
"899079-YbyB","833584-NgbW","898049-noMO"
"899133-NwrN","898733-OOA","898561-bgBB"
"899134-WwrA","898733-OOA","898561-bgBB"
"899140-WbyA","898317-GRM","898093-noRG"
"899172-RwrY","832970-ARM","898561-bgBB"
"899220-BwrM","898332-ABR","898093-noRG"
"899221-GwrA","898332-ABR","898093-noRG"
"899224-YanW","898725-GGA","898049-noMO"
"899239-AnrY","898317-GRM","898093-noRG"
"899240-MnrG","898317-GRM","898093-noRG"
"899302-BrgY","832965-NBN","898227-noYB"
"899303-OrgM2","832965-NBN","898227-noYB"
"899304-RrgR","832965-NBN","898227-noYB"
"899312-MobG","898332-ABR","898093-noRG"
"899313-OobO2","898332-ABR","898093-noRG"
"899334-NrgB2","899284-WAY","898227-noYB"
"899335-YrgO","899284-WAY","898227-noYB"
"899371-BybY","898725-GGA","898049-noMO"
"899367-GrnG","832970-ARM","898093-noRG"
"899372-OybR","898725-GGA","898227-noYB"
"899377-AybA","898317-GRM","898093-noRG"
"899380-BybR","898317-GRM","898561-bgBB"
"899378-OybN","898317-GRM","898279-noWM"
"899379-RybY","898317-GRM","898561-bgBB"
"899395-AnaR","833584-NgbW","898049-noMO"
"899396-BnaW","833584-NgbW","898049-noMO"
"899397-MnaN","833584-NgbW","898049-noMO"
"899398-WnaO","833584-NgbW","898049-noMO"
"899417-AbrM","898330-NNN","898227-noYB"
"899418-ObrY","898330-NNN","898227-noYB"
"899421-RrgM","832226-BMG","898227-noYB"
"899483-GybO","898332-ABR","898093-noRG"
"899484-NybR","898332-ABR","898093-noRG"
"899486-NrnB2","898726-WAW","898279-noWM"
"899487-WrnM","898726-WAW","898279-noWM"
"899509-BbrY2","898317-GRM","898279-noWM"
"899510-ObrO2","898317-GRM","898279-noWM"
"899550-ogMA2","899446-BOG","898093-noRG"
"899558-wbMY","832970-ARM","898093-noRG"
"899566-naYN2","898332-ABR","898093-noRG"
"899585-raBB","899507-GOR","898093-noRG"
"899633-naGA","898332-ABR","898093-noRG"
"899700-naMA","899446-BOG","898093-noRG"
"899702-naOR","899446-BOG","898093-noRG"
"899703-naWB","899446-BOG","898093-noRG"
"899718-raWB","899265-ORR","898093-noRG"
"899747-raRY","898725-GGA","898227-noYB"
"899750-raWM2","898725-GGA","898227-noYB"
"899785-ogWA","898332-ABR","898093-noRG"
"899787-ogYB","898332-ABR","898093-noRG"
"899836-bwAY","898332-ABR","898093-noRG"
"899837-bwMN","898332-ABR","898093-noRG"
"899856-rnYW2","899446-BOG","898093-noRG"
"899874-bwWW","899453-MybA","898093-noRG"
"899890-anRR","899813-YBG","898279-noWM"
"899913-wgBG","898332-ABR","898093-noRG"
"899922-anAG","898317-GRM","898093-noRG"
"899977-wgGO","898332-ABR","898093-noRG"
"899976-wgRY","898332-ABR","898093-noRG"
"899990-arBA","899812-RRW","898279-noWM"
"899991-arMR","899812-RRW","898279-noWM"
"899989-arRY","899812-RRW","898279-noWM"
"981825-anBW","899831-YOA","898227-noYB"
"981820-anRO","898726-WAW","898561-bgBB"
"981835-bwBY2","899805-BAR","898227-noYB"
"981836-bwMR2","899805-BAR","898227-noYB"
"981847-anNB","981846-BAW","898279-noWM"
"981852-bwRB","898317-GRM","898279-noWM"
"981857-rnGM","981833-RAR","898093-noRG"
"981855-rnMG","899507-GOR","898093-noRG"
"981856-rnRB","899507-GOR","898093-noRG"
"981861-rnGA","898332-ABR","898093-noRG"
"981860-rnOY","898332-ABR","898093-noRG"
"981925-YnwY","899446-BOG","898093-noRG"
"981939-GwbA","898332-ABR","898093-noRG"
"981940-WwbO","898332-ABR","898093-noRG"
"981937-YwbM","898332-ABR","898093-noRG"
"981993-BraN2","899265-ORR","898093-noRG"
"981995-OraM","899265-ORR","898093-noRG"
"982011-AonA2","899746-WWA","898227-noYB"
"982016-RwgA2","899446-BOG","898093-noRG"
"982056-AonB","898742-NOM","898093-noRG"
"982057-NonG","898742-NOM","898093-noRG"
"982059-RonM","898742-NOM","898093-noRG"
"982058-WonR","898742-NOM","898093-noRG"
"982064-GwgR","899948-rnYY","981834-ANW"
"982065-NwgM","899948-rnYY","981834-ANW"
"982066-YwgB","899948-rnYY","981834-ANW"
"982073-GnwR","899809-GYG","898227-noYB"
"982074-NnwA","899809-GYG","898227-noYB"
"982084-AraY2","899265-ORR","898093-noRG"
"982085-GraO","899265-ORR","898093-noRG"
"982102-BraR2","899984-bwBG","981834-ANW"
"982103-MraY","899984-bwBG","981834-ANW"
"982104-NraO","899984-bwBG","981834-ANW"
"982114-BnwA","898332-ABR","898093-noRG"
"982115-MnwY","898332-ABR","898093-noRG"
"982116-NnwN","898332-ABR","898093-noRG"
"982129-NonO","899453-MybA","898093-noRG"
"982127-RonW","899453-MybA","898093-noRG"
"982128-YonM","899453-MybA","898093-noRG"
"982308-MawB","982189-RNR","899704-raNG"
"982338-OawB","981991-YraB","899926-bwNR"
"982340-GarB","899984-bwBG","899015-NweB"
"982341-NarM","899984-bwBG","899015-NweB"
"982339-OarA","899984-bwBG","899015-NweB"
"982342-RarW","899984-bwBG","981834-ANW"
"982379-BawB","981926-YonW","898083-wrAR"
"982377-OawY","981926-YonW","898083-wrAR"
"982378-RawN","981926-YonW","898083-wrAR"
"982454-OngW","982025-MnwB","981905-NwbO"
"982455-RngA","982025-MnwB","981905-NwbO"
"982457-WngM","982025-MnwB","981905-NwbO"
"982456-YngN","982025-MnwB","981905-NwbO"
"982461-MawO","981882-OOM","899965-arNO"
"982491-GnoR","899984-bwBG","899015-NweB"
"982492-OnoM","899984-bwBG","981834-ANW"
"982490-YnoA2","899984-bwBG","899015-NweB"
"982509-AarY","982189-RNR","899704-raNG"
"982517-AryG","981926-YonW","898083-wrAR"
"982520-BryO","981926-YonW","898083-wrAR"
"982508-GarO2","982189-RNR","899704-raNG"
"982518-MryB","981926-YonW","898083-wrAR"
"982511-OarW","982189-RNR","899704-raNG"
"982519-OryW","981926-YonW","898083-wrAR"
"982612-RarO","982189-RNR","899704-raNG"
"982724-rgMA","981991-YraB","899946-rnBR"
"982725-rgNN","981991-YraB","899946-rnBR"
"982726-rgWR","981991-YraB","899946-rnBR"
"982788-nyAG","982595-OWR","899704-raNG"
"982789-nyMW","982595-OWR","899704-raNG"
"982790-nyRY","982595-OWR","899704-raNG"
"982865-boAR","982484-BryG","982501-AnoY"
"982866-boBY","982484-BryG","899972-rnWR"
"982867-boGN","982484-BryG","899972-rnWR"
"982873-TMO","982189-RNR","982072-GnwG"
"982874-TYA","982189-RNR","982072-GnwG"
"982895-awMY","982729-WRG","899965-arNO"
"982896-gnAA","981991-YraB","899704-raNG"
"982897-gnNG2","981991-YraB","982072-GnwG"
"982898-gnOY","981991-YraB","899946-rnBR"
"A30088-waMR","982484-BryG","899972-rnWR"
"A30089-waYO","982484-BryG","982045-BwgW"
"A30097-grGB","982804-awRM","899972-rnWR"
"A30096-grON","982804-awRM","982349-OarN"
"A30098-grYY","982804-awRM","899972-rnWR"
"A30188-ynAY","982622-BYR","899704-raNG"
"A30186-ynRO","982622-BYR","899704-raNG"
"A30187-ynWG","982622-BYR","899704-raNG"
"A30196-grMB","982595-OWR","899704-raNG"
"A30197-grNW2","982595-OWR","899704-raNG"
"A30207-waAA","982189-RNR","899704-raNG"
"A30209-waGB","982189-RNR","899704-raNG"
"A30208-waWN","982189-RNR","899704-raNG"
"A30229-waGN","982804-awRM","899972-rnWR"
"A30230-waNO","982804-awRM","982349-OarN"
"A30231-waYB","982804-awRM","899972-rnWR"
"A30236-grBR","A30014-YNA","982780-boMR"
"A30258-grBM","982484-BryG","899972-rnWR"
"A30259-grNG2","982484-BryG","899972-rnWR"
"A30260-grRW2","982484-BryG","899972-rnWR"
"A30299-ynGN","899828-YMA","899704-raNG"
"A30298-ynRB","899828-YMA","899704-raNG"
"A30396-BgrB","A30358-RYY","982780-boMR"
"A30394-MgrA2","A30358-RYY","982780-boMR"
"A30390-OgrM","981991-YraB","982072-GnwG"
"A30395-WgrO2","A30358-RYY","982780-boMR"
"A30434-MgrB","A30428-GAM","A30203-waYN"
"A30435-RgrA","A30428-GAM","A30203-waYN"
"A30436-YgrO","A30428-GAM","A30203-waYN"
"A30475-ATM","982189-RNR","899704-raNG"
"A30474-BTR","982189-RNR","899704-raNG"
"A30495-MynY","982804-awRM","982349-OarN"
"A58028-GrbN","A30146-ngGR","982780-boMR"
"A58040-GynB","982595-OWR","899704-raNG"
"A58041-MynA","982595-OWR","982072-GnwG"
"A58042-RynY","982595-OWR","899704-raNG"
"A58066-BgbN2","981991-YraB","899704-raNG"
"A58068-RgbA","981991-YraB","899704-raNG"
"A58078-BgrY2","982189-RNR","899704-raNG"
"A58079-GgrN","982189-RNR","899704-raNG"
"A58080-MgrO2","982189-RNR","899704-raNG"
"A58116-GMgn","982804-awRM","899704-raNG"
"A58168-AGbw","982804-awRM","899972-rnWR"
"A58166-MObw","982804-awRM","982349-OarN"
"A58167-YRbw","982804-awRM","982349-OarN"
"A58188-NNrb","982526-WAA","982780-boMR"
"A58186-OGrb","982526-WAA","982780-boMR"
"A58218-MRno","A30171-ynWA","982002-RwbA"
"A58228-BBgn","A58050-OTG",NA
"A58286-BMno","982595-OWR","899704-raNG"
"A58285-NRno","982595-OWR","899704-raNG"
"A58309-GMwr","A58107-BMO","899704-raNG"
"A58337-ANwr","A30358-RYY","982780-boMR"
"A58339-BGrw","A30358-RYY","982780-boMR"
"A58338-OMwr","A30358-RYY","982780-boMR"
"A58343-AGwr","A58050-OTG","A58569-hGgn"
"A58344-BNwr","A58050-OTG","A58569-hGgn"
"A58364-GBrb","A30171-ynWA","A58004-ArwA"
"A58363-ROrb","A30171-ynWA","A58004-ArwA"
"A58362-WArb","A30171-ynWA","A58004-ArwA"
"A58376-BArb","982804-awRM","982617-YBW"
"A58375-GNrb","982804-awRM","899972-rnWR"
"A58377-OMrb","982804-awRM","982617-YBW"
"A58690-jOgn","982526-WAA","899704-raNG"
"A58504-hARba","982595-OWR","899704-raNG"
"A58546-hGar","A30171-ynWA","A58004-ArwA"
