ID	Sire	Dam
2239	NA	NA
3333	NA	NA
1362	1617	NA
1512	NA	NA
1879	NA	NA
1272	NA	NA
5037	NA	NA
4432	NA	NA
5022	NA	NA
3460	NA	NA
5204	NA	NA
3811	NA	NA
65	NA	NA
3222	NA	NA
5289	NA	NA
1322	NA	NA
3265	NA	NA
1284	NA	NA
1244	NA	NA
1529	NA	NA
1530	NA	NA
1287	NA	NA
1208	NA	NA
5217	NA	NA
5218	NA	NA
4449	NA	NA
1293	NA	NA
1448	5031	NA
3117	NA	NA
446	NA	NA
2751	NA	NA
4576	NA	NA
1178	NA	NA
2513	NA	NA
1301	NA	NA
3488	NA	NA
1303	NA	NA
454	NA	NA
3370	NA	NA
92	NA	NA
1549	NA	NA
505	3893	NA
3782	3272	NA
2039	NA	NA
3274	4839	NA
3377	NA	NA
1192	NA	NA
4228	NA	NA
1923	NA	NA
1195	NA	NA
2814	NA	NA
1926	NA	NA
1198	NA	NA
5207	NA	NA
1200	NA	NA
2638	1126	NA
4157	NA	NA
1203	NA	NA
3219	NA	NA
3812	NA	NA
5214	NA	NA
5215	NA	NA
1248	NA	NA
1249	NA	NA
3434	NA	NA
1453	NA	NA
1454	NA	NA
1213	NA	NA
1214	NA	NA
1215	NA	NA
1216	NA	NA
5225	NA	NA
5226	NA	NA
5227	NA	NA
1220	NA	NA
1342	NA	NA
1343	NA	NA
5279	NA	NA
1345	NA	NA
1225	NA	NA
1226	NA	NA
1227	NA	NA
4143	NA	NA
4144	NA	NA
4145	NA	NA
1483	1775	NA
1231	NA	NA
374	1126	NA
4401	1126	NA
871	NA	NA
2650	NA	NA
5284	NA	NA
1110	4878	NA
5247	NA	NA
447	1126	NA
4438	NA	NA
2617	NA	NA
4358	NA	NA
3709	NA	NA
4359	NA	NA
1246	NA	NA
1247	NA	NA
1449	NA	NA
2421	NA	NA
3273	NA	NA
1251	NA	NA
4531	NA	NA
1253	NA	NA
4532	NA	NA
1376	NA	NA
1498	NA	NA
4910	NA	NA
1258	NA	NA
1259	NA	NA
1260	NA	NA
5223	NA	NA
1262	NA	NA
1505	NA	NA
900	NA	NA
3087	NA	NA
3088	NA	NA
5275	NA	NA
2631	3387	NA
1269	NA	NA
1364	5300	NA
1271	NA	NA
3457	NA	NA
3135	NA	NA
1314	NA	NA
1275	NA	NA
4513	NA	NA
1438	NA	NA
1318	NA	NA
1279	NA	NA
1280	NA	NA
1321	NA	NA
1335	5349	NA
5208	NA	NA
4600	NA	NA
5250	NA	NA
1286	NA	NA
923	NA	NA
1731	NA	NA
1369	NA	NA
3556	NA	NA
1452	NA	NA
5197	NA	NA
78	NA	NA
1334	NA	NA
1370	1390	NA
1295	NA	NA
1337	NA	NA
2815	NA	NA
4655	NA	NA
2797	NA	NA
1341	NA	NA
1787	NA	NA
4095	NA	NA
1304	NA	NA
1305	NA	NA
3249	NA	NA
1307	NA	NA
1308	NA	NA
1309	NA	NA
2401	NA	NA
4226	NA	NA
1312	NA	NA
1353	NA	NA
1354	NA	NA
5323	NA	NA
343	NA	NA
4269	NA	NA
1358	NA	NA
2048	NA	NA
2049	NA	NA
1361	NA	NA
998	NA	NA
1363	NA	NA
4488	NA	NA
1242	NA	NA
1243	NA	NA
5233	NA	NA
5273	NA	NA
1206	NA	NA
2664	NA	NA
1657	1574	NA
1210	NA	NA
4366	NA	NA
1252	NA	NA
3885	NA	NA
2429	NA	NA
5281	NA	NA
1338	NA	NA
2068	NA	NA
1380	NA	NA
2837	NA	NA
2798	NA	NA
2678	NA	NA
1323	3528	NA
3973	NA	NA
1346	NA	NA
254	NA	NA
255	NA	NA
256	NA	NA
3067	3528	NA
258	NA	NA
1352	NA	NA
5240	NA	NA
1434	NA	NA
262	NA	NA
147	1509	NA
1436	NA	NA
4870	NA	NA
1359	NA	NA
1360	NA	NA
1319	NA	NA
5286	NA	NA
1281	NA	NA
4964	NA	NA
1386	1814	NA
3063	NA	NA
4646	NA	NA
4159	NA	NA
4158	NA	NA
4307	NA	NA
479	NA	NA
1372	NA	NA
1373	NA	NA
3272	NA	NA
1375	NA	NA
1497	NA	NA
121	NA	NA
1458	NA	NA
4898	NA	NA
5243	NA	NA
2794	NA	NA
1219	NA	NA
3982	NA	NA
2354	NA	NA
5264	NA	NA
4148	NA	NA
1022	NA	NA
4543	NA	NA
2967	NA	NA
3332	NA	NA
5276	NA	NA
2484	NA	NA
4104	NA	NA
4388	NA	NA
342	NA	NA
4544	NA	NA
4408	1509	NA
1478	NA	NA
2167	NA	NA
1197	NA	NA
3302	NA	NA
2817	NA	NA
4879	NA	NA
5246	NA	NA
5325	NA	NA
4274	NA	NA
2334	NA	NA
1241	NA	NA
1366	NA	NA
5265	NA	NA
1126	NA	NA
1209	NA	NA
359	NA	NA
5278	NA	NA
5257	NA	NA
1294	NA	NA
5193	NA	NA
4654	NA	NA
4227	1502	NA
2899	1502	NA
3972	NA	NA
4537	NA	NA
4542	NA	NA
3367	NA	NA
3975	NA	NA
2155	NA	NA
1547	NA	NA
335	NA	NA
336	NA	NA
1464	1814	NA
1429	NA	NA
5196	NA	NA
4387	1508	NA
5241	NA	NA
5239	NA	NA
3908	NA	NA
3378	NA	NA
1194	NA	NA
3300	NA	NA
5267	NA	NA
2689	NA	NA
1340	1814	NA
5259	NA	NA
1320	NA	NA
4717	NA	NA
1725	NA	NA
1240	NA	NA
5266	NA	NA
1218	NA	NA
4493	NA	NA
1207	NA	NA
3534	NA	NA
35	NA	NA
5216	NA	NA
644	NA	NA
2318	NA	NA
5232	NA	NA
3396	1507	NA
5272	NA	NA
2793	NA	NA
1217	NA	NA
1191	NA	NA
4347	NA	NA
1824	NA	NA
5229	NA	NA
1344	NA	NA
1466	NA	NA
5242	NA	NA
4944	NA	NA
1199	NA	NA
5263	NA	NA
1229	NA	NA
1391	NA	NA
1230	NA	NA
4008	NA	NA
5039	NA	NA
1407	1775	NA
1234	NA	NA
3986	NA	NA
1196	NA	NA
1237	NA	NA
4914	NA	NA
4147	NA	NA
1267	NA	NA
1477	NA	NA
4951	NA	NA
5248	NA	NA
13	NA	NA
5238	NA	NA
1339	NA	NA
4340	NA	NA
4538	NA	NA
2179	NA	NA
2838	NA	NA
50	NA	NA
2602	NA	NA
4880	NA	NA
5163	NA	NA
3938	NA	NA
1310	NA	NA
1239	NA	NA
5274	NA	NA
4752	NA	NA
1313	NA	NA
1677	NA	NA
4823	NA	NA
1264	NA	NA
2166	NA	NA
1238	NA	NA
2665	NA	NA
4906	NA	NA
4707	NA	NA
1428	NA	NA
257	NA	NA
5271	NA	NA
4737	NA	NA
1432	NA	NA
2323	NA	NA
1235	NA	NA
1357	NA	NA
2300	NA	NA
2343	NA	NA
1427	NA	NA
1266	NA	NA
2570	NA	NA
5234	NA	NA
1228	NA	NA
3899	NA	NA
1311	NA	NA
1350	NA	NA
5236	NA	NA
3433	NA	NA
5025	NA	NA
3974	NA	NA
2762	NA	NA
2651	NA	NA
2816	NA	NA
2438	NA	NA
5268	NA	NA
5237	NA	NA
1268	NA	NA
3909	NA	NA
1355	NA	NA
2320	NA	NA
2446	NA	NA
1315	NA	NA
2690	NA	NA
3299	NA	NA
4541	NA	NA
4146	NA	NA
2437	NA	NA
1233	NA	NA
2324	NA	NA
4701	NA	NA
2525	NA	NA
1476	NA	NA
5228	NA	NA
1433	NA	NA
1722	NA	NA
1265	NA	NA
1426	NA	NA
384	NA	NA
1348	NA	NA
2322	NA	NA
2200	NA	NA
2800	NA	NA
1232	NA	NA
2321	NA	NA
870	NA	NA
1435	NA	NA
3981	NA	NA
3055	NA	NA
